epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
118,2389.84,1.68272,2.48149,1.27406,0.00394,0.75785,0.59833,0.4504,0.46174,0.3096,0.60939,0.41074,0.42967,0.24035,1.44106,2.20939,1.1792,0.00379,0,0.000682043,0.000682043,0.000682043
119,2408.86,1.68368,2.46134,1.28346,0.00389,0.75501,0.66109,0.4514,0.47922,0.31392,0.62191,0.42066,0.43732,0.24271,1.45686,2.22832,1.14766,0.00396,0,0.000678377,0.000678377,0.000678377
120,2428.93,1.65957,2.45138,1.26261,0.00396,0.73883,0.64593,0.44553,0.48282,0.31517,0.66253,0.3975,0.4372,0.23558,1.4493,2.20712,1.1704,0.00374,0,0.00067471,0.00067471,0.00067471
121,2448.28,1.67536,2.49976,1.27633,0.00401,0.76795,0.71037,0.45071,0.49601,0.31872,0.75462,0.38433,0.43757,0.24159,1.45868,2.21803,1.15395,0.00378,0,0.000671044,0.000671044,0.000671044
122,2467.48,1.67462,2.49381,1.25802,0.00392,0.74453,0.62237,0.43318,0.46626,0.30897,0.63207,0.39843,0.42387,0.23873,1.44886,2.23785,1.15356,0.00378,0,0.000667378,0.000667378,0.000667378
123,2487.06,1.69824,2.50931,1.28815,0.00391,0.8031,0.64849,0.45706,0.48298,0.31123,0.56805,0.4122,0.42723,0.23448,1.45671,2.23045,1.155,0.00386,0,0.000663711,0.000663711,0.000663711
124,2507.2,1.6731,2.4582,1.27559,0.00404,0.77183,0.73672,0.43586,0.47997,0.31244,0.70422,0.41723,0.4399,0.2362,1.46532,2.2788,1.14939,0.00392,0,0.000660045,0.000660045,0.000660045
125,2526.43,1.68826,2.4938,1.30081,0.00402,0.79277,0.65416,0.47941,0.49359,0.31993,0.6063,0.43693,0.44528,0.2373,1.43865,2.2304,1.17153,0.00373,0,0.000656379,0.000656379,0.000656379
126,2545.99,1.63984,2.46141,1.2541,0.00391,0.71598,0.66916,0.46606,0.48515,0.30663,0.65161,0.41834,0.44211,0.23245,1.47084,2.20265,1.19268,0.00384,0,0.000652712,0.000652712,0.000652712
127,2566.49,1.6858,2.46885,1.26612,0.00395,0.75837,0.76979,0.44078,0.49494,0.32065,0.77279,0.39627,0.45156,0.2403,1.45322,2.1832,1.14267,0.00379,0,0.000649046,0.000649046,0.000649046
128,2586.52,1.63286,2.41473,1.2381,0.00382,0.75519,0.64432,0.44564,0.48037,0.3119,0.6683,0.40965,0.43959,0.24267,1.47222,2.19585,1.14546,0.0039,0,0.00064538,0.00064538,0.00064538
129,2607.1,1.63862,2.39384,1.2438,0.00386,0.71332,0.65362,0.46594,0.49055,0.3157,0.61964,0.43282,0.44656,0.23691,1.46266,2.23135,1.14692,0.00383,0,0.000641714,0.000641714,0.000641714
130,2627.32,1.66424,2.43953,1.26811,0.00393,0.71726,0.60913,0.46239,0.48919,0.31992,0.6615,0.40644,0.44175,0.24499,1.44161,2.20535,1.16015,0.00386,0,0.000638047,0.000638047,0.000638047
131,2648.38,1.66196,2.44439,1.27592,0.00402,0.75524,0.76317,0.45671,0.49573,0.31749,0.65148,0.43207,0.44036,0.238,1.45821,2.24427,1.14371,0.00391,0,0.000634381,0.000634381,0.000634381
132,2668.34,1.62059,2.3853,1.22954,0.0038,0.73091,0.65182,0.45116,0.48195,0.31933,0.62377,0.42888,0.44457,0.2406,1.44048,2.23592,1.14776,0.00374,0,0.000630715,0.000630715,0.000630715
133,2688.59,1.64827,2.43194,1.25962,0.004,0.7362,0.63471,0.48545,0.50847,0.3248,0.67461,0.41322,0.46074,0.24892,1.44946,2.16721,1.14963,0.00381,0,0.000627048,0.000627048,0.000627048
134,2708.67,1.61871,2.4207,1.21567,0.00384,0.70229,0.68854,0.44788,0.47938,0.31433,0.67395,0.4234,0.44252,0.24848,1.44812,2.1588,1.12945,0.00385,0,0.000623382,0.000623382,0.000623382
135,2728.44,1.70067,2.4869,1.26726,0.0039,0.7432,0.68969,0.45058,0.49264,0.32154,0.65306,0.40757,0.43519,0.23682,1.43606,2.1766,1.17737,0.00378,0,0.000619716,0.000619716,0.000619716
136,2752.8,1.63774,2.39885,1.20568,0.00371,0.6841,0.57835,0.47377,0.48351,0.31352,0.56842,0.42178,0.42985,0.23827,1.43124,2.13465,1.14032,0.00364,0,0.000616049,0.000616049,0.000616049
137,2780.43,1.63865,2.44319,1.22104,0.00375,0.72248,0.60851,0.47534,0.49508,0.32085,0.55473,0.4452,0.44673,0.24707,1.44702,2.15276,1.14339,0.00378,0,0.000612383,0.000612383,0.000612383
138,2805.16,1.6642,2.45211,1.24432,0.00381,0.7219,0.6982,0.47054,0.51085,0.32546,0.65779,0.41375,0.44524,0.24424,1.44396,2.19454,1.14911,0.00376,0,0.000608717,0.000608717,0.000608717
139,2829.43,1.67109,2.48113,1.26649,0.00378,0.73906,0.66144,0.46559,0.49715,0.32063,0.60101,0.42414,0.44428,0.24792,1.44229,2.17316,1.12824,0.00367,0,0.000605051,0.000605051,0.000605051
140,2853.37,1.65687,2.43956,1.24511,0.00396,0.70883,0.6233,0.45349,0.46935,0.31376,0.58743,0.39972,0.41718,0.23616,1.41669,2.19887,1.16151,0.00372,0,0.000601384,0.000601384,0.000601384
141,2874.29,1.65646,2.41574,1.23812,0.00392,0.71663,0.63616,0.4683,0.49782,0.32691,0.63461,0.41476,0.45127,0.24866,1.42592,2.22485,1.12416,0.00379,0,0.000597718,0.000597718,0.000597718
142,2895.07,1.65012,2.43697,1.22473,0.00389,0.73769,0.71677,0.46206,0.49244,0.32077,0.66897,0.4194,0.44654,0.2409,1.44772,2.1418,1.15098,0.00374,0,0.000594052,0.000594052,0.000594052
143,2916.68,1.63545,2.39067,1.21322,0.00386,0.67758,0.6814,0.44307,0.48884,0.32254,0.60619,0.41981,0.44802,0.24643,1.43173,2.19385,1.12867,0.00365,0,0.000590385,0.000590385,0.000590385
144,2936.91,1.6446,2.42996,1.258,0.00401,0.74198,0.7267,0.43785,0.49194,0.31349,0.69939,0.40421,0.4401,0.23877,1.4488,2.2249,1.14914,0.00378,0,0.000586719,0.000586719,0.000586719
145,2959.07,1.62997,2.37784,1.21793,0.00375,0.70327,0.61779,0.47233,0.49136,0.3227,0.58598,0.42951,0.45614,0.2506,1.43174,2.15127,1.13969,0.00371,0,0.000583053,0.000583053,0.000583053
146,2985.67,1.63218,2.3916,1.21571,0.00383,0.70951,0.68338,0.44399,0.49558,0.32207,0.71742,0.4003,0.45656,0.25409,1.4495,2.23048,1.13615,0.00382,0,0.000579386,0.000579386,0.000579386
147,3012.52,1.65185,2.44646,1.23888,0.00382,0.72448,0.64669,0.48931,0.50897,0.32675,0.62547,0.4489,0.47555,0.25546,1.44235,2.17642,1.1131,0.00374,0,0.00057572,0.00057572,0.00057572
148,3033.11,1.68372,2.48183,1.25162,0.00389,0.72151,0.64864,0.45598,0.49661,0.32261,0.61573,0.44718,0.46231,0.25512,1.43866,2.20472,1.15997,0.00377,0,0.000572054,0.000572054,0.000572054
149,3051.93,1.63862,2.42353,1.22823,0.0039,0.73038,0.66264,0.45416,0.4887,0.3235,0.6083,0.41894,0.43765,0.24848,1.40062,2.26352,1.12909,0.00357,0,0.000568388,0.000568388,0.000568388
150,3071.38,1.67649,2.49799,1.24587,0.00388,0.71211,0.62922,0.45352,0.50071,0.32291,0.65636,0.40579,0.45116,0.25676,1.4233,2.1745,1.11965,0.00365,0,0.000564721,0.000564721,0.000564721
151,3091.94,1.62382,2.40504,1.2117,0.00379,0.67547,0.67115,0.47292,0.50552,0.32481,0.58414,0.43775,0.45826,0.2465,1.4363,2.16945,1.11434,0.00371,0,0.000561055,0.000561055,0.000561055
152,3114.84,1.61366,2.35237,1.17548,0.00367,0.64319,0.65137,0.47951,0.50283,0.32658,0.61444,0.44658,0.44819,0.24634,1.43178,2.14809,1.12815,0.0037,0,0.000557389,0.000557389,0.000557389
153,3134.32,1.63758,2.43665,1.2055,0.00383,0.68577,0.67396,0.47291,0.50222,0.33417,0.62799,0.44479,0.46492,0.25358,1.41425,2.14318,1.13002,0.00375,0,0.000553722,0.000553722,0.000553722
154,3154.48,1.67044,2.44028,1.2337,0.00391,0.7116,0.71259,0.46354,0.50235,0.33015,0.60268,0.41649,0.44728,0.25667,1.42783,2.21005,1.09623,0.00373,0,0.000550056,0.000550056,0.000550056
155,3176.88,1.65697,2.44147,1.22839,0.00384,0.71254,0.74428,0.47006,0.51968,0.33363,0.64572,0.42178,0.46282,0.25759,1.43468,2.17905,1.09483,0.00373,0,0.00054639,0.00054639,0.00054639
156,3201.35,1.61502,2.39746,1.2016,0.00367,0.69218,0.66702,0.46034,0.50302,0.32998,0.60406,0.42344,0.45934,0.25875,1.42457,2.16478,1.09939,0.00371,0,0.000542723,0.000542723,0.000542723
157,3225.64,1.62991,2.40012,1.19922,0.00382,0.68213,0.71494,0.47201,0.50771,0.33254,0.62736,0.42074,0.46111,0.25498,1.39836,2.15414,1.12913,0.00352,0,0.000539057,0.000539057,0.000539057
158,3250.7,1.63847,2.39051,1.21311,0.00385,0.68354,0.72433,0.46152,0.51118,0.33311,0.6725,0.43654,0.46724,0.25887,1.41157,2.18209,1.10982,0.00359,0,0.000535391,0.000535391,0.000535391
159,3279.16,1.61816,2.39947,1.19316,0.00373,0.69002,0.70424,0.46739,0.51589,0.33842,0.65056,0.44759,0.47461,0.26647,1.40996,2.2053,1.10072,0.00356,0,0.000531725,0.000531725,0.000531725
160,3305.23,1.6215,2.36867,1.19918,0.0037,0.65031,0.76516,0.45026,0.51043,0.33604,0.73833,0.42192,0.46635,0.26006,1.40307,2.20988,1.10113,0.00355,0,0.000528058,0.000528058,0.000528058
161,3333.38,1.63861,2.39954,1.20881,0.00391,0.72452,0.7364,0.47005,0.51573,0.33395,0.63048,0.4347,0.46577,0.25869,1.4089,2.18756,1.13878,0.00361,0,0.000524392,0.000524392,0.000524392
162,3360.78,1.61837,2.39533,1.17675,0.00364,0.66947,0.71904,0.47374,0.52006,0.34236,0.6901,0.42594,0.47663,0.26124,1.40751,2.17788,1.12135,0.00362,0,0.000520726,0.000520726,0.000520726
163,3388.54,1.60182,2.36212,1.18731,0.00374,0.6941,0.6726,0.4746,0.51087,0.33884,0.60748,0.42723,0.45649,0.25327,1.41118,2.2237,1.09755,0.00365,0,0.000517059,0.000517059,0.000517059
164,3415.15,1.6098,2.37443,1.17674,0.00372,0.68507,0.7669,0.44994,0.51195,0.3367,0.66777,0.41795,0.45424,0.24717,1.41755,2.13525,1.12571,0.00363,0,0.000513393,0.000513393,0.000513393
165,3442.24,1.63277,2.36593,1.19258,0.00361,0.67369,0.74051,0.46029,0.51034,0.34136,0.64606,0.43716,0.46066,0.26361,1.40715,2.22937,1.08449,0.00356,0,0.000509727,0.000509727,0.000509727
166,3470.29,1.64577,2.41881,1.20456,0.00382,0.67946,0.72317,0.46734,0.51041,0.33857,0.62386,0.44144,0.46174,0.26063,1.40012,2.20037,1.115,0.00355,0,0.00050606,0.00050606,0.00050606
167,3497.55,1.60486,2.36101,1.19723,0.00379,0.67692,0.70153,0.48288,0.52064,0.34278,0.75462,0.41491,0.46795,0.25725,1.39362,2.18104,1.13158,0.00352,0,0.000502394,0.000502394,0.000502394
168,3524.8,1.62149,2.37645,1.20325,0.00377,0.67946,0.75953,0.46193,0.51822,0.34271,0.7358,0.40634,0.46424,0.25958,1.39245,2.16126,1.10817,0.00349,0,0.000498728,0.000498728,0.000498728
169,3551.43,1.62456,2.37622,1.19649,0.00363,0.66599,0.71409,0.48616,0.52255,0.33949,0.64481,0.44162,0.46572,0.25933,1.41146,2.10737,1.10913,0.0036,0,0.000495062,0.000495062,0.000495062
170,3578.32,1.65705,2.43847,1.23373,0.00394,0.74387,0.74832,0.4671,0.52139,0.34221,0.71996,0.43536,0.47224,0.26607,1.40527,2.18654,1.0829,0.00358,0,0.000491395,0.000491395,0.000491395
171,3605.83,1.65795,2.42395,1.21124,0.00381,0.69263,0.75792,0.46871,0.53148,0.34763,0.67477,0.42081,0.45272,0.25349,1.39322,2.10828,1.07714,0.00351,0,0.000487729,0.000487729,0.000487729
172,3633.5,1.62707,2.35929,1.18077,0.00371,0.66527,0.76744,0.47949,0.53291,0.34877,0.70104,0.42836,0.4711,0.26235,1.39872,2.08503,1.08849,0.00351,0,0.000484063,0.000484063,0.000484063
173,3661.01,1.5923,2.32082,1.14904,0.00358,0.6374,0.73687,0.47165,0.51693,0.34311,0.714,0.44241,0.47085,0.26652,1.39812,2.07359,1.09324,0.00357,0,0.000480396,0.000480396,0.000480396
174,3688.31,1.60628,2.3079,1.17951,0.0037,0.63548,0.65194,0.49422,0.52497,0.34198,0.63529,0.45032,0.47232,0.26033,1.40418,2.10766,1.07971,0.00351,0,0.00047673,0.00047673,0.00047673
175,3717.13,1.61733,2.36248,1.17608,0.00363,0.65645,0.71936,0.49837,0.53605,0.34591,0.73168,0.45504,0.48479,0.2679,1.41719,2.10149,1.08073,0.00358,0,0.000473064,0.000473064,0.000473064
176,3743.72,1.62089,2.38817,1.19392,0.00368,0.68604,0.67043,0.50312,0.50554,0.33279,0.65099,0.4543,0.46051,0.26192,1.41855,2.12942,1.09588,0.00364,0,0.000469397,0.000469397,0.000469397
177,3771.47,1.61237,2.35774,1.1917,0.00366,0.67575,0.72873,0.49044,0.52324,0.34025,0.71333,0.44236,0.46948,0.26393,1.41033,2.14092,1.09989,0.00356,0,0.000465731,0.000465731,0.000465731
178,3798.79,1.61153,2.38187,1.18359,0.00374,0.65933,0.67596,0.4803,0.5236,0.33947,0.63299,0.44778,0.47312,0.26341,1.39922,2.10125,1.08325,0.00355,0,0.000462065,0.000462065,0.000462065
179,3826.14,1.61823,2.36086,1.18465,0.00366,0.64412,0.75805,0.46726,0.52268,0.34319,0.65761,0.45281,0.46951,0.26614,1.38491,2.14957,1.08338,0.00346,0,0.000458399,0.000458399,0.000458399
180,3854.39,1.66821,2.41642,1.22335,0.00382,0.68003,0.73224,0.50377,0.5362,0.34497,0.66267,0.44281,0.47218,0.26418,1.37995,2.13448,1.09038,0.00348,0,0.000454732,0.000454732,0.000454732
181,3883.42,1.62804,2.35844,1.17273,0.00359,0.65368,0.72264,0.48612,0.52505,0.34243,0.65841,0.43033,0.45055,0.2527,1.39494,2.1282,1.07391,0.00348,0,0.000451066,0.000451066,0.000451066
182,3910.19,1.59523,2.34212,1.16039,0.00363,0.63928,0.74988,0.47619,0.5291,0.34921,0.69643,0.43888,0.47423,0.26585,1.38667,2.13554,1.07878,0.0035,0,0.0004474,0.0004474,0.0004474
183,3937.37,1.58737,2.344,1.15148,0.00358,0.62383,0.76399,0.48649,0.55094,0.35696,0.69837,0.44704,0.48333,0.27124,1.38804,2.12525,1.0492,0.00352,0,0.000443733,0.000443733,0.000443733
184,3964.6,1.61936,2.36647,1.19309,0.00363,0.67396,0.76984,0.48487,0.52763,0.34822,0.70966,0.44177,0.47645,0.26472,1.40141,2.15059,1.05769,0.00351,0,0.000440067,0.000440067,0.000440067
185,3991.9,1.57548,2.28719,1.12542,0.00359,0.61922,0.76191,0.47678,0.52213,0.34718,0.73786,0.41543,0.46293,0.25834,1.39055,2.18541,1.06113,0.00345,0,0.000436401,0.000436401,0.000436401
186,4019.89,1.60251,2.31999,1.16771,0.00361,0.64409,0.72373,0.47986,0.52853,0.34672,0.6428,0.43322,0.46885,0.26683,1.39907,2.05419,1.09265,0.00352,0,0.000432734,0.000432734,0.000432734
187,4048.38,1.60825,2.33174,1.16654,0.00361,0.66752,0.68701,0.47806,0.52978,0.34748,0.69514,0.41113,0.46963,0.26605,1.38585,2.10544,1.06071,0.00346,0,0.000429068,0.000429068,0.000429068
188,4074.74,1.59146,2.34668,1.14992,0.00356,0.63942,0.78116,0.47437,0.5398,0.35115,0.64874,0.4411,0.46539,0.2647,1.3772,2.15807,1.05254,0.00341,0,0.000425402,0.000425402,0.000425402
189,4102.14,1.5808,2.31421,1.14006,0.00357,0.59538,0.71555,0.49255,0.53868,0.35531,0.73744,0.43252,0.49221,0.2735,1.38637,2.1151,1.05692,0.00343,0,0.000421736,0.000421736,0.000421736
190,4130.2,1.61565,2.34937,1.16957,0.00362,0.65141,0.73714,0.48524,0.53884,0.35388,0.66351,0.44346,0.47703,0.27065,1.38031,2.14153,1.05089,0.00345,0,0.000418069,0.000418069,0.000418069
191,4157.44,1.59584,2.32387,1.15799,0.00352,0.6483,0.73581,0.47799,0.52884,0.34889,0.73193,0.40987,0.46785,0.26621,1.39043,2.11642,1.0563,0.00345,0,0.000414403,0.000414403,0.000414403
192,4183.93,1.5672,2.33387,1.13029,0.00351,0.63754,0.72657,0.48988,0.53097,0.34637,0.65998,0.44621,0.47198,0.27121,1.38722,2.11672,1.04684,0.00343,0,0.000410737,0.000410737,0.000410737
193,4211.6,1.60013,2.31422,1.14507,0.00344,0.6362,0.78778,0.46921,0.54097,0.35664,0.74995,0.44171,0.48989,0.27674,1.37561,2.14026,1.05505,0.00339,0,0.00040707,0.00040707,0.00040707
194,4239.08,1.59384,2.34551,1.15268,0.00344,0.62068,0.70297,0.49605,0.53939,0.35188,0.64603,0.45002,0.48094,0.27296,1.38226,2.11896,1.04687,0.0034,0,0.000403404,0.000403404,0.000403404
195,4267.01,1.61086,2.3296,1.15072,0.00348,0.62724,0.7615,0.48226,0.53101,0.34676,0.71097,0.45342,0.47794,0.26128,1.3826,2.09556,1.06078,0.00342,0,0.000399738,0.000399738,0.000399738
196,4294.69,1.60247,2.32425,1.14554,0.00358,0.63763,0.79116,0.46703,0.53968,0.35384,0.76016,0.41529,0.47618,0.26012,1.36591,2.09572,1.066,0.00332,0,0.000396071,0.000396071,0.000396071
197,4323.31,1.5925,2.29772,1.17083,0.00365,0.64974,0.74124,0.48151,0.53399,0.35371,0.72217,0.45042,0.4909,0.27304,1.37978,2.09957,1.05708,0.00339,0,0.000392405,0.000392405,0.000392405
198,4352.01,1.57376,2.24979,1.13264,0.00346,0.59623,0.70889,0.50577,0.53964,0.35733,0.71397,0.45439,0.47547,0.26734,1.38126,2.11129,1.06147,0.00348,0,0.000388739,0.000388739,0.000388739
199,4380.14,1.6456,2.40267,1.18938,0.00358,0.66883,0.67445,0.48974,0.52961,0.351,0.70951,0.42675,0.46747,0.26299,1.39009,2.11959,1.05622,0.00346,0,0.000385073,0.000385073,0.000385073
200,4407.55,1.60805,2.38016,1.16377,0.00356,0.65919,0.72343,0.47612,0.53322,0.35742,0.66043,0.43023,0.46749,0.26478,1.36899,2.09316,1.05258,0.00344,0,0.000381406,0.000381406,0.000381406
201,4434.2,1.59434,2.30504,1.13624,0.00354,0.61994,0.73097,0.4883,0.54425,0.35738,0.73862,0.43098,0.4852,0.26954,1.36858,2.08318,1.05889,0.00339,0,0.00037774,0.00037774,0.00037774
202,4461.77,1.59771,2.31398,1.14344,0.00353,0.62386,0.7322,0.49438,0.53772,0.35552,0.72607,0.43972,0.48335,0.27012,1.37473,2.0631,1.03656,0.0034,0,0.000374074,0.000374074,0.000374074
203,4489.02,1.59041,2.32629,1.14781,0.00356,0.62009,0.68759,0.4968,0.52118,0.34702,0.62295,0.45053,0.46583,0.26199,1.37271,2.09036,1.08462,0.00342,0,0.000370407,0.000370407,0.000370407
204,4516.98,1.58975,2.31191,1.13426,0.00355,0.61548,0.70077,0.48448,0.52979,0.35029,0.65485,0.45549,0.48244,0.26714,1.38922,2.10107,1.05901,0.00342,0,0.000366741,0.000366741,0.000366741
205,4544.65,1.5924,2.33181,1.13951,0.00348,0.61588,0.73216,0.48105,0.53431,0.35421,0.68619,0.44048,0.4824,0.27294,1.37805,2.13394,1.05934,0.00338,0,0.000363075,0.000363075,0.000363075
206,4572.36,1.61075,2.34902,1.14455,0.00356,0.64242,0.66731,0.49887,0.52424,0.34712,0.64678,0.45164,0.47245,0.26615,1.38382,2.11718,1.0634,0.00339,0,0.000359409,0.000359409,0.000359409
207,4599.86,1.58415,2.29398,1.12487,0.00338,0.59676,0.65846,0.49531,0.52416,0.34853,0.6313,0.46044,0.48042,0.26295,1.37572,2.15261,1.06059,0.00338,0,0.000355742,0.000355742,0.000355742
208,4627.7,1.60344,2.3617,1.14515,0.00349,0.63513,0.67917,0.50293,0.53124,0.35489,0.63283,0.44931,0.4701,0.26061,1.37536,2.0833,1.04049,0.00339,0,0.000352076,0.000352076,0.000352076
209,4655.5,1.58434,2.28242,1.14034,0.00368,0.63821,0.6861,0.51421,0.53313,0.35747,0.62133,0.47203,0.48085,0.26576,1.37992,2.10209,1.03548,0.00341,0,0.00034841,0.00034841,0.00034841
210,4687.25,1.59572,2.34108,1.15185,0.00364,0.61343,0.69726,0.49646,0.53316,0.35511,0.62779,0.45527,0.47366,0.2673,1.37937,2.12192,1.04761,0.00341,0,0.000344743,0.000344743,0.000344743
211,4710.56,1.58429,2.32511,1.15355,0.00355,0.60609,0.68836,0.50528,0.53388,0.35365,0.63212,0.45945,0.47195,0.26539,1.37922,2.0668,1.06693,0.0034,0,0.000341077,0.000341077,0.000341077
212,4733.89,1.61306,2.36089,1.1634,0.0036,0.63377,0.69715,0.5079,0.53139,0.35492,0.65019,0.45982,0.48053,0.26568,1.37041,2.11959,1.04018,0.00332,0,0.000337411,0.000337411,0.000337411
213,4756.82,1.59776,2.31173,1.13144,0.00346,0.60832,0.69555,0.50242,0.53168,0.34948,0.66254,0.44166,0.47293,0.26507,1.38202,2.12681,1.03314,0.00338,0,0.000333744,0.000333744,0.000333744
214,4780.96,1.54259,2.24115,1.0931,0.00355,0.58432,0.69664,0.48909,0.52821,0.3526,0.65933,0.44089,0.46966,0.26253,1.38611,2.11849,1.03201,0.00336,0,0.000330078,0.000330078,0.000330078
215,4805.12,1.5884,2.33564,1.13166,0.00341,0.61876,0.78225,0.48114,0.5435,0.36052,0.7086,0.44059,0.48043,0.26859,1.37003,2.10924,1.03805,0.00331,0,0.000326412,0.000326412,0.000326412
216,4827.47,1.57417,2.30086,1.1176,0.00346,0.59242,0.74261,0.48671,0.53971,0.36057,0.67694,0.45091,0.47869,0.26736,1.36288,2.08257,1.04572,0.00328,0,0.000322745,0.000322745,0.000322745
217,4849.34,1.55332,2.2446,1.10972,0.00341,0.61416,0.7309,0.4838,0.54256,0.36106,0.66955,0.44319,0.47763,0.26737,1.35769,2.14733,1.04099,0.00328,0,0.000319079,0.000319079,0.000319079
218,4871.88,1.59734,2.34345,1.17041,0.00376,0.67493,0.73135,0.48164,0.53636,0.35736,0.67009,0.43309,0.47886,0.26685,1.36104,2.14877,1.04252,0.00332,0,0.000315413,0.000315413,0.000315413
219,4894.59,1.56005,2.30306,1.13015,0.00344,0.62082,0.725,0.49616,0.54398,0.36333,0.64938,0.4595,0.47937,0.27162,1.35659,2.09656,1.04945,0.00329,0,0.000311747,0.000311747,0.000311747
220,4918.11,1.61055,2.34097,1.14482,0.00357,0.64693,0.76806,0.47505,0.55201,0.36247,0.65633,0.46211,0.48944,0.27324,1.35813,2.12524,1.0587,0.00329,0,0.00030808,0.00030808,0.00030808
221,4941.97,1.55796,2.27796,1.12932,0.00356,0.6137,0.75811,0.49991,0.55404,0.3668,0.69463,0.44651,0.49028,0.27757,1.35684,2.07264,1.03997,0.00333,0,0.000304414,0.000304414,0.000304414
222,4965.92,1.59614,2.3072,1.14332,0.00351,0.63627,0.7338,0.50494,0.54454,0.36118,0.66401,0.46089,0.48778,0.27259,1.36036,2.06455,1.04295,0.00334,0,0.000300748,0.000300748,0.000300748
223,4989.26,1.5567,2.2746,1.10803,0.00344,0.61276,0.76638,0.49194,0.55393,0.36559,0.69904,0.44516,0.49209,0.27344,1.35907,2.08882,1.02777,0.00327,0,0.000297081,0.000297081,0.000297081
224,5013.01,1.58466,2.29031,1.12744,0.00349,0.61958,0.7535,0.51764,0.55879,0.37083,0.66553,0.46219,0.48792,0.27315,1.34673,2.07485,1.02834,0.00325,0,0.000293415,0.000293415,0.000293415
225,5037.09,1.57698,2.29114,1.10217,0.00338,0.56638,0.74258,0.523,0.5626,0.36805,0.65969,0.45596,0.48761,0.26991,1.36087,2.10477,1.03254,0.00331,0,0.000289749,0.000289749,0.000289749
226,5060.33,1.59198,2.32818,1.13664,0.0036,0.63953,0.766,0.50521,0.55335,0.36713,0.69777,0.43765,0.48692,0.27137,1.34723,2.08562,1.02833,0.00329,0,0.000286083,0.000286083,0.000286083
227,5084.56,1.59412,2.35443,1.13023,0.00353,0.64279,0.77394,0.48981,0.54801,0.36241,0.73432,0.45498,0.48948,0.27785,1.3525,2.03269,1.03606,0.0033,0,0.000282416,0.000282416,0.000282416
228,5108.28,1.5836,2.34453,1.14791,0.00355,0.6487,0.75591,0.50282,0.55536,0.36934,0.73033,0.46592,0.50359,0.28468,1.34963,2.0587,1.02368,0.00327,0,0.00027875,0.00027875,0.00027875
229,5132.21,1.57122,2.26433,1.1309,0.00348,0.60402,0.75427,0.48141,0.5442,0.36216,0.72805,0.44727,0.49026,0.27728,1.34763,2.0258,1.03556,0.00325,0,0.000275084,0.000275084,0.000275084
230,5155.21,1.53557,2.2618,1.12231,0.00344,0.60435,0.70634,0.5054,0.54186,0.36207,0.67198,0.44523,0.47967,0.27528,1.34455,2.01612,1.02191,0.00324,0,0.000271417,0.000271417,0.000271417
231,5178.7,1.55291,2.26368,1.09305,0.00347,0.58158,0.73309,0.49974,0.54706,0.36678,0.72565,0.44437,0.47822,0.27186,1.34444,2.03493,1.03205,0.00321,0,0.000267751,0.000267751,0.000267751
232,5210.94,1.60283,2.30462,1.13077,0.00345,0.5863,0.68101,0.52209,0.54838,0.36671,0.75185,0.42795,0.48602,0.27864,1.34606,2.01716,1.03226,0.00326,0,0.000264085,0.000264085,0.000264085
233,5234.02,1.57648,2.33544,1.14518,0.00361,0.62603,0.74154,0.48209,0.543,0.36343,0.67909,0.44187,0.48464,0.27553,1.3388,2.02904,1.02726,0.00323,0,0.000260418,0.000260418,0.000260418
234,5256.56,1.57888,2.2767,1.10905,0.00339,0.59128,0.70989,0.51813,0.55286,0.36967,0.66208,0.45735,0.48479,0.27685,1.33687,2.06137,1.02,0.00323,0,0.000256752,0.000256752,0.000256752
235,5279.3,1.52797,2.25422,1.08475,0.00333,0.58657,0.71002,0.50624,0.54979,0.36627,0.7051,0.45404,0.49288,0.27818,1.34607,2.03079,1.0084,0.00323,0,0.000253086,0.000253086,0.000253086
236,5302.58,1.53504,2.20924,1.07882,0.00336,0.5921,0.72615,0.50105,0.55264,0.36749,0.70725,0.4562,0.49003,0.27737,1.32923,2.02493,1.01822,0.0032,0,0.00024942,0.00024942,0.00024942
237,5325.88,1.54203,2.243,1.09755,0.00348,0.59173,0.74115,0.50742,0.54925,0.36367,0.68828,0.45726,0.48457,0.27666,1.34246,2.0333,1.01523,0.00325,0,0.000245753,0.000245753,0.000245753
238,5348.13,1.54915,2.23661,1.09819,0.00337,0.58548,0.70721,0.51096,0.5593,0.36958,0.76254,0.43557,0.48597,0.27773,1.34339,2.04707,1.02017,0.00327,0,0.000242087,0.000242087,0.000242087
239,5371.26,1.56775,2.284,1.10534,0.00335,0.58084,0.77764,0.48675,0.54554,0.36596,0.73448,0.43048,0.48386,0.27646,1.34008,2.02269,1.01952,0.00326,0,0.000238421,0.000238421,0.000238421
240,5394.74,1.57935,2.25936,1.09406,0.00339,0.57891,0.78871,0.4956,0.55242,0.36905,0.74963,0.43898,0.48357,0.27758,1.33929,2.04273,1.01561,0.00326,0,0.000234754,0.000234754,0.000234754
