epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
181,2854.96,1.26843,0.74891,0.00333,0.8183,0.7428,0.78099,0.57804,1.06615,0.63569,0.00288,0.000451066,0.000451066,0.000451066
182,2870.07,1.21841,0.70291,0.0033,0.89836,0.67697,0.77226,0.57134,1.05378,0.64729,0.0028,0.0004474,0.0004474,0.0004474
183,2884.9,1.23893,0.72247,0.00331,0.83757,0.69806,0.77086,0.57911,1.03193,0.63367,0.00275,0.000443733,0.000443733,0.000443733
184,2900.47,1.25132,0.70123,0.00322,0.89121,0.6921,0.78448,0.58395,1.03255,0.62545,0.00269,0.000440067,0.000440067,0.000440067
185,2915.86,1.26775,0.72913,0.00348,0.84034,0.68526,0.76545,0.57608,1.03441,0.64033,0.00274,0.000436401,0.000436401,0.000436401
186,2931.44,1.24121,0.7164,0.00323,0.81843,0.7224,0.77793,0.58774,1.0257,0.6295,0.0027,0.000432734,0.000432734,0.000432734
187,2946.66,1.21832,0.69259,0.00306,0.83143,0.71963,0.78396,0.58539,1.02521,0.62985,0.0026,0.000429068,0.000429068,0.000429068
188,2962.14,1.23191,0.71284,0.00334,0.87306,0.73492,0.80423,0.58906,1.03297,0.64445,0.00267,0.000425402,0.000425402,0.000425402
189,2977.33,1.212,0.692,0.00322,0.8252,0.73042,0.78878,0.58412,1.0298,0.63819,0.00272,0.000421736,0.000421736,0.000421736
190,2992.44,1.23626,0.7223,0.00337,0.83453,0.74794,0.78554,0.58951,1.0248,0.63707,0.00268,0.000418069,0.000418069,0.000418069
191,3007.72,1.20679,0.68784,0.00313,0.84151,0.76783,0.78809,0.5868,1.01101,0.64212,0.00259,0.000414403,0.000414403,0.000414403
192,3022.76,1.2142,0.6983,0.00333,0.87929,0.71899,0.78343,0.58451,1.01362,0.62809,0.00266,0.000410737,0.000410737,0.000410737
193,3037.9,1.20991,0.69551,0.00317,0.85695,0.71256,0.78216,0.58846,1.00682,0.63711,0.00254,0.00040707,0.00040707,0.00040707
194,3052.78,1.23605,0.7042,0.00325,0.87688,0.72017,0.78424,0.59218,1.03129,0.61859,0.00269,0.000403404,0.000403404,0.000403404
195,3068.57,1.21666,0.69026,0.00314,0.85994,0.73008,0.78529,0.58709,1.03682,0.61069,0.00262,0.000399738,0.000399738,0.000399738
196,3083.55,1.20426,0.68466,0.00307,0.82968,0.72947,0.7871,0.58389,1.04515,0.63625,0.00268,0.000396071,0.000396071,0.000396071
197,3098.82,1.2583,0.7177,0.00318,0.84299,0.72379,0.78472,0.58181,1.04188,0.62505,0.00273,0.000392405,0.000392405,0.000392405
198,3114.17,1.2575,0.70638,0.00317,0.84604,0.69259,0.77782,0.59281,1.01581,0.62891,0.0026,0.000388739,0.000388739,0.000388739
199,3129.72,1.21455,0.67769,0.0031,0.81657,0.71939,0.77423,0.5824,1.01814,0.62768,0.00255,0.000385073,0.000385073,0.000385073
200,3144.78,1.20586,0.66686,0.00305,0.82417,0.72516,0.78002,0.59074,1.0193,0.62632,0.00251,0.000381406,0.000381406,0.000381406
201,3160.19,1.21573,0.68627,0.00311,0.88914,0.70214,0.78779,0.59423,1.02156,0.62139,0.00257,0.00037774,0.00037774,0.00037774
202,3175.86,1.21078,0.69195,0.00326,0.86161,0.71573,0.77889,0.59526,1.01475,0.62918,0.00253,0.000374074,0.000374074,0.000374074
203,3191.44,1.19194,0.66051,0.00308,0.85154,0.70524,0.76418,0.5884,1.01392,0.63958,0.00251,0.000370407,0.000370407,0.000370407
204,3206.77,1.21578,0.68817,0.00322,0.81131,0.72942,0.77666,0.59067,1.02661,0.62413,0.0026,0.000366741,0.000366741,0.000366741
205,3222.04,1.19171,0.67028,0.00309,0.8279,0.72459,0.77658,0.58808,1.03186,0.62221,0.00259,0.000363075,0.000363075,0.000363075
206,3236.98,1.184,0.66359,0.00303,0.8326,0.7271,0.77694,0.58766,1.02882,0.6132,0.00261,0.000359409,0.000359409,0.000359409
207,3252.38,1.25037,0.73623,0.00322,0.85111,0.7058,0.77409,0.59053,1.01916,0.62589,0.00255,0.000355742,0.000355742,0.000355742
208,3267.38,1.2159,0.69101,0.00311,0.86655,0.73766,0.78041,0.59478,1.00391,0.63191,0.00253,0.000352076,0.000352076,0.000352076
209,3282.54,1.19168,0.6635,0.00316,0.85062,0.73773,0.77785,0.59712,1.01239,0.64324,0.0025,0.00034841,0.00034841,0.00034841
210,3298.02,1.20416,0.66715,0.00314,0.87108,0.68877,0.76549,0.59343,1.01623,0.63049,0.00263,0.000344743,0.000344743,0.000344743
211,3313.03,1.19466,0.67304,0.00314,0.83666,0.73103,0.77908,0.5985,0.99814,0.61209,0.00252,0.000341077,0.000341077,0.000341077
212,3328.62,1.20891,0.69442,0.00308,0.8239,0.73793,0.78663,0.58935,1.03405,0.62608,0.00268,0.000337411,0.000337411,0.000337411
213,3343.79,1.21978,0.68035,0.00305,0.86003,0.73383,0.7911,0.59673,1.00027,0.62606,0.00244,0.000333744,0.000333744,0.000333744
214,3358.76,1.16667,0.65929,0.00304,0.78905,0.74413,0.77793,0.59396,0.99977,0.61563,0.00247,0.000330078,0.000330078,0.000330078
215,3373.93,1.20431,0.67389,0.00315,0.82797,0.75013,0.79771,0.60097,1.00984,0.61676,0.00246,0.000326412,0.000326412,0.000326412
216,3389.48,1.18872,0.67032,0.003,0.82446,0.73898,0.78236,0.60132,1.00802,0.61748,0.00261,0.000322745,0.000322745,0.000322745
217,3404.74,1.19504,0.67248,0.00323,0.81839,0.75203,0.78771,0.59905,1.01046,0.61317,0.00264,0.000319079,0.000319079,0.000319079
218,3419.82,1.19268,0.68056,0.00318,0.88496,0.70484,0.77825,0.59287,1.00701,0.61853,0.00255,0.000315413,0.000315413,0.000315413
219,3434.81,1.18101,0.64349,0.00296,0.82976,0.73661,0.77841,0.58751,1.03115,0.62311,0.00263,0.000311747,0.000311747,0.000311747
220,3449.79,1.21847,0.68938,0.00307,0.86784,0.71415,0.79259,0.60837,1.01599,0.61426,0.00259,0.00030808,0.00030808,0.00030808
221,3465.35,1.16839,0.63733,0.00279,0.86637,0.71428,0.79097,0.6106,0.99871,0.60741,0.00249,0.000304414,0.000304414,0.000304414
222,3480.94,1.16872,0.65181,0.00299,0.8378,0.74447,0.78281,0.60368,1.00164,0.61971,0.00245,0.000300748,0.000300748,0.000300748
223,3496.2,1.14642,0.64225,0.00301,0.84772,0.74983,0.79128,0.60774,1.00008,0.62019,0.00246,0.000297081,0.000297081,0.000297081
224,3511.36,1.16434,0.64692,0.00295,0.83302,0.75317,0.78858,0.60228,0.99377,0.59977,0.0025,0.000293415,0.000293415,0.000293415
225,3526.38,1.19116,0.67397,0.00303,0.82161,0.73634,0.79333,0.60743,0.98799,0.60362,0.00248,0.000289749,0.000289749,0.000289749
226,3541.57,1.19374,0.66879,0.00305,0.88179,0.71474,0.78475,0.599,0.99354,0.60198,0.00245,0.000286083,0.000286083,0.000286083
227,3556.65,1.15596,0.65124,0.00295,0.86361,0.71198,0.78929,0.60485,0.98533,0.60609,0.00242,0.000282416,0.000282416,0.000282416
228,3571.75,1.18515,0.65559,0.00295,0.87341,0.71754,0.79005,0.6091,0.9842,0.60732,0.00242,0.00027875,0.00027875,0.00027875
229,3586.88,1.17344,0.66518,0.00295,0.83595,0.75437,0.8001,0.61004,0.98198,0.61693,0.00246,0.000275084,0.000275084,0.000275084
230,3601.99,1.1613,0.65168,0.00327,0.849,0.76412,0.79874,0.60858,0.97799,0.60869,0.00237,0.000271417,0.000271417,0.000271417
231,3617.34,1.15665,0.66793,0.00312,0.85324,0.74951,0.7943,0.60948,0.98416,0.61182,0.00244,0.000267751,0.000267751,0.000267751
232,3632.57,1.15166,0.62487,0.00294,0.88749,0.7246,0.7995,0.6096,0.97927,0.60377,0.0024,0.000264085,0.000264085,0.000264085
233,3647.69,1.14954,0.63551,0.00293,0.9123,0.72995,0.79981,0.60912,0.98285,0.59845,0.00242,0.000260418,0.000260418,0.000260418
234,3662.81,1.14483,0.63312,0.00286,0.89069,0.7342,0.79687,0.61388,0.97445,0.59886,0.00229,0.000256752,0.000256752,0.000256752
235,3678.36,1.15821,0.63237,0.00295,0.85136,0.75131,0.80022,0.60853,0.97676,0.59794,0.00231,0.000253086,0.000253086,0.000253086
236,3693.4,1.14462,0.63196,0.00295,0.8923,0.73307,0.79635,0.60632,0.9774,0.59858,0.00234,0.00024942,0.00024942,0.00024942
237,3708.64,1.14784,0.63489,0.00279,0.89602,0.71238,0.79254,0.60826,0.97426,0.59797,0.00233,0.000245753,0.000245753,0.000245753
238,3723.73,1.14808,0.64075,0.00303,0.86062,0.72995,0.79456,0.61187,0.97109,0.58755,0.00235,0.000242087,0.000242087,0.000242087
239,3738.94,1.17614,0.65124,0.00283,0.83996,0.74825,0.79797,0.61363,0.97921,0.5809,0.0024,0.000238421,0.000238421,0.000238421
240,3754.32,1.176,0.63947,0.00287,0.91471,0.69157,0.78826,0.61118,0.96536,0.61036,0.00236,0.000234754,0.000234754,0.000234754
241,3769.42,1.16224,0.62828,0.00291,0.88998,0.72255,0.79606,0.61152,0.96668,0.60246,0.00235,0.000231088,0.000231088,0.000231088
242,3784.61,1.15846,0.64338,0.0029,0.84588,0.76179,0.80293,0.613,0.97436,0.59427,0.00241,0.000227422,0.000227422,0.000227422
243,3799.79,1.14271,0.62013,0.00281,0.86811,0.74726,0.80347,0.61525,0.96646,0.59076,0.00238,0.000223755,0.000223755,0.000223755
244,3815.12,1.13891,0.62052,0.00277,0.85603,0.74023,0.79413,0.60749,0.9617,0.60324,0.00228,0.000220089,0.000220089,0.000220089
245,3830.42,1.17893,0.66204,0.00295,0.85755,0.73873,0.7973,0.6067,0.96336,0.60393,0.00231,0.000216423,0.000216423,0.000216423
246,3845.47,1.14348,0.65084,0.0029,0.86518,0.73286,0.7901,0.61027,0.95416,0.60678,0.00228,0.000212757,0.000212757,0.000212757
247,3860.53,1.14661,0.63784,0.00287,0.88297,0.74218,0.80014,0.61439,0.95143,0.60066,0.00225,0.00020909,0.00020909,0.00020909
248,3875.74,1.16076,0.64256,0.00284,0.86453,0.75029,0.79074,0.60677,0.9539,0.61459,0.00233,0.000205424,0.000205424,0.000205424
249,3891.01,1.15022,0.63782,0.00292,0.86644,0.73214,0.79257,0.6069,0.96668,0.60186,0.00243,0.000201758,0.000201758,0.000201758
250,3906.19,1.14344,0.62767,0.00291,0.85589,0.7417,0.79782,0.61033,0.96574,0.59679,0.00238,0.000198091,0.000198091,0.000198091
251,3921.4,1.13767,0.62592,0.00296,0.85273,0.74262,0.79647,0.61322,0.95918,0.60159,0.00238,0.000194425,0.000194425,0.000194425
252,3937.03,1.15137,0.6256,0.00279,0.89259,0.71415,0.79723,0.61812,0.95622,0.60412,0.00231,0.000190759,0.000190759,0.000190759
253,3952.39,1.17055,0.64749,0.00282,0.87118,0.7167,0.79405,0.61631,0.95758,0.60005,0.00233,0.000187092,0.000187092,0.000187092
254,3967.74,1.14113,0.61713,0.00281,0.90733,0.70869,0.79178,0.61553,0.95188,0.59411,0.00233,0.000183426,0.000183426,0.000183426
255,3982.77,1.17285,0.66233,0.00305,0.83965,0.7455,0.7944,0.61541,0.96081,0.59716,0.00239,0.00017976,0.00017976,0.00017976
256,3998.1,1.16173,0.64147,0.0029,0.84818,0.73491,0.79525,0.61593,0.94715,0.60116,0.00231,0.000176094,0.000176094,0.000176094
257,4013.5,1.13199,0.61916,0.00293,0.86571,0.72289,0.79595,0.61416,0.9617,0.60466,0.00231,0.000172427,0.000172427,0.000172427
258,4028.76,1.12521,0.62161,0.0028,0.8637,0.7203,0.79055,0.61634,0.94184,0.60728,0.00229,0.000168761,0.000168761,0.000168761
259,4043.9,1.15039,0.62623,0.00277,0.85007,0.72631,0.79846,0.61397,0.95007,0.59927,0.00237,0.000165095,0.000165095,0.000165095
260,4059.17,1.12463,0.61655,0.00281,0.86749,0.7245,0.79883,0.61942,0.94581,0.60911,0.00233,0.000161428,0.000161428,0.000161428
261,4074.4,1.11529,0.62353,0.00276,0.87461,0.74491,0.8011,0.61801,0.94856,0.60941,0.00231,0.000157762,0.000157762,0.000157762
262,4089.54,1.13425,0.61224,0.00278,0.84755,0.73847,0.80039,0.61902,0.94596,0.60403,0.00234,0.000154096,0.000154096,0.000154096
263,4104.77,1.1203,0.62861,0.00283,0.84811,0.72656,0.79304,0.61488,0.94949,0.6028,0.00233,0.000150429,0.000150429,0.000150429
264,4119.74,1.14099,0.63826,0.00287,0.85759,0.72047,0.79964,0.61376,0.94649,0.59967,0.0023,0.000146763,0.000146763,0.000146763
265,4134.9,1.10981,0.6014,0.00264,0.84301,0.72322,0.80013,0.61418,0.95115,0.60228,0.00232,0.000143097,0.000143097,0.000143097
266,4149.81,1.13902,0.61425,0.00282,0.83959,0.71222,0.79877,0.615,0.94752,0.60911,0.00234,0.000139431,0.000139431,0.000139431
267,4165.01,1.12762,0.60377,0.00266,0.85574,0.71409,0.79004,0.61209,0.9466,0.60817,0.00238,0.000135764,0.000135764,0.000135764
268,4180.4,1.1606,0.6381,0.00281,0.88102,0.73063,0.80067,0.61439,0.95031,0.60195,0.00238,0.000132098,0.000132098,0.000132098
269,4195.61,1.13328,0.62334,0.00273,0.87788,0.74694,0.80421,0.616,0.9469,0.60193,0.00233,0.000128432,0.000128432,0.000128432
270,4210.63,1.10909,0.60728,0.00269,0.84884,0.72693,0.79497,0.61195,0.94997,0.60777,0.00237,0.000124765,0.000124765,0.000124765
271,4225.98,1.12459,0.62231,0.00285,0.8859,0.73118,0.80186,0.61703,0.93961,0.6129,0.0023,0.000121099,0.000121099,0.000121099
272,4241.03,1.13452,0.62241,0.00274,0.88922,0.71508,0.80232,0.6196,0.93865,0.60485,0.00229,0.000117433,0.000117433,0.000117433
273,4256.58,1.14841,0.62074,0.00273,0.85903,0.73933,0.80533,0.61586,0.95063,0.60182,0.00232,0.000113766,0.000113766,0.000113766
274,4271.89,1.1281,0.62741,0.00281,0.8195,0.74706,0.79205,0.61877,0.94842,0.59171,0.0023,0.0001101,0.0001101,0.0001101
275,4287.37,1.14977,0.61647,0.00277,0.79619,0.75595,0.79052,0.61709,0.94993,0.59671,0.0023,0.000106434,0.000106434,0.000106434
276,4302.38,1.136,0.62158,0.00279,0.84433,0.73961,0.79606,0.6164,0.94917,0.59197,0.00229,0.000102768,0.000102768,0.000102768
277,4317.79,1.11975,0.6078,0.00266,0.91307,0.71644,0.79954,0.61684,0.94769,0.60015,0.00232,9.91012e-05,9.91012e-05,9.91012e-05
278,4332.77,1.12182,0.61916,0.0028,0.88977,0.71475,0.79899,0.61805,0.94756,0.60411,0.00231,9.54349e-05,9.54349e-05,9.54349e-05
279,4347.91,1.14122,0.62601,0.00282,0.85502,0.75048,0.79627,0.62161,0.93857,0.60623,0.00228,9.17686e-05,9.17686e-05,9.17686e-05
280,4363.46,1.13026,0.61231,0.0027,0.85538,0.73916,0.79296,0.62008,0.93581,0.60013,0.00225,8.81023e-05,8.81023e-05,8.81023e-05
281,4379.54,0.98067,0.4848,0.00219,0.86534,0.73129,0.79537,0.61805,0.95148,0.61567,0.00229,8.4436e-05,8.4436e-05,8.4436e-05
282,4394.49,0.98108,0.48114,0.00208,0.86492,0.73045,0.7939,0.61511,0.95262,0.61137,0.00228,8.07697e-05,8.07697e-05,8.07697e-05
283,4409.55,1.01715,0.49947,0.00222,0.85986,0.73173,0.79136,0.61477,0.95691,0.61672,0.00227,7.71034e-05,7.71034e-05,7.71034e-05
284,4424.55,0.98552,0.48381,0.00228,0.86233,0.73304,0.79133,0.61549,0.96167,0.61071,0.00229,7.34371e-05,7.34371e-05,7.34371e-05
285,4439.33,0.9768,0.47359,0.00216,0.88153,0.74377,0.80085,0.61504,0.95721,0.61111,0.00226,6.97708e-05,6.97708e-05,6.97708e-05
286,4454.2,0.97598,0.47636,0.00221,0.85352,0.76376,0.80019,0.6138,0.9591,0.6111,0.00229,6.61045e-05,6.61045e-05,6.61045e-05
287,4468.86,0.97855,0.4705,0.0022,0.88522,0.73344,0.8011,0.6152,0.95468,0.60312,0.00228,6.24382e-05,6.24382e-05,6.24382e-05
288,4483.68,1.00042,0.4811,0.00221,0.88557,0.73506,0.7984,0.61338,0.96144,0.60681,0.00229,5.87719e-05,5.87719e-05,5.87719e-05
289,4498.45,0.9817,0.46693,0.00215,0.87958,0.73129,0.79797,0.61266,0.95571,0.61205,0.00227,5.51056e-05,5.51056e-05,5.51056e-05
290,4513.28,0.96405,0.45935,0.00211,0.87637,0.72411,0.79776,0.61312,0.95052,0.61109,0.00226,5.14393e-05,5.14393e-05,5.14393e-05
291,4528.1,0.98716,0.47636,0.00212,0.8773,0.73408,0.7963,0.61187,0.94926,0.60975,0.00225,4.7773e-05,4.7773e-05,4.7773e-05
292,4542.98,0.98869,0.47959,0.00214,0.86799,0.74125,0.79765,0.61615,0.95459,0.60942,0.00228,4.41067e-05,4.41067e-05,4.41067e-05
293,4557.9,0.98696,0.47896,0.00211,0.88847,0.73068,0.7965,0.61382,0.95049,0.61046,0.00227,4.04404e-05,4.04404e-05,4.04404e-05
294,4572.54,0.97163,0.46855,0.00213,0.88212,0.72888,0.79611,0.6125,0.95224,0.61205,0.00227,3.67741e-05,3.67741e-05,3.67741e-05
295,4587.3,0.98019,0.47184,0.00212,0.89216,0.72282,0.79636,0.61243,0.95481,0.61139,0.00227,3.31078e-05,3.31078e-05,3.31078e-05
296,4601.97,0.97826,0.4754,0.00212,0.86987,0.74278,0.79661,0.6152,0.95248,0.6075,0.00228,2.94415e-05,2.94415e-05,2.94415e-05
297,4616.85,0.97488,0.46909,0.00217,0.88048,0.73726,0.79433,0.61319,0.95383,0.60647,0.00227,2.57752e-05,2.57752e-05,2.57752e-05
298,4631.66,0.97635,0.47278,0.00205,0.87794,0.7373,0.79407,0.61602,0.95432,0.60497,0.00226,2.21089e-05,2.21089e-05,2.21089e-05
299,4646.36,0.9694,0.46081,0.00213,0.87765,0.73632,0.7942,0.61564,0.95426,0.60492,0.00227,1.84426e-05,1.84426e-05,1.84426e-05
300,4661.1,0.97035,0.4671,0.0021,0.87171,0.73932,0.79468,0.61495,0.95398,0.60734,0.00226,1.47763e-05,1.47763e-05,1.47763e-05
